dim,forward_kl_mean_reward,best_wasserstein_lambda,best_wasserstein_reward,best_partial_lambda,best_partial_reward,best_unbalanced_lambda,best_unbalanced_reward,all_ot_beat_kl
3,-0.8998371362686157,0.03,-0.7512089610099792,0.1,-0.7456531524658203,0.1,-0.7431567907333374,1
